rx_sign,site_call,in_wsprnet,in_wsprdaemon,source_class,sw_class,modal_grid,grid_precision,lat,lon,hemisphere,abs_lat,cgm_lat,abs_cgm_lat,quality_tier,n_days_active,n_spots_wsprnet,n_spots_wd,noise_valid_frac
KR4BDF,KR4BDF,True,False,wsprnet_only,wsjtx,EL87ri,6.0,27.3542,-82.5417,N,27.3542,36.852,36.852,D,3,188.0,,
KR4BDJ,KR4BDJ,True,False,wsprnet_only,wsjtx,EL89xq,6.0,29.6875,-82.0417,N,29.6875,39.032,39.032,D,1,2.0,,
KR4BDP,KR4BDP,True,False,wsprnet_only,wsjtx,EL87rv,6.0,27.8958,-82.5417,N,27.8958,37.367,37.367,B,96,145140.0,,
KR4BHV,KR4BHV,True,False,wsprnet_only,wsjtx,EM73sw,6.0,33.9375,-84.4583,N,33.9375,43.257,43.257,B,41,13688.0,,
KR4BHX,KR4BHX,True,False,wsprnet_only,wsjtx,FM16,4.0,36.5,-77.0,N,36.5,44.931,44.931,D,3,577.0,,
KR4BNF,KR4BNF,True,False,wsprnet_only,wsjtx,FM18et,6.0,38.8125,-77.625,N,38.8125,47.259,47.259,D,2,27.0,,
KR4BSN,KR4BSN,True,False,wsprnet_only,wsjtx,FM17td,6.0,37.1458,-76.375,N,37.1458,45.456,45.456,C,17,406.0,,
KR4BT,KR4BT,True,False,wsprnet_only,wsjtx,EM75ft,6.0,35.8125,-85.5417,N,35.8125,45.106,45.106,D,1,57.0,,
KR4BYE,KR4BYE,True,False,wsprnet_only,wsjtx,FM07gt,6.0,37.8125,-79.4583,N,37.8125,46.534,46.534,D,2,29.0,,
KR4CCY,KR4CCY,True,False,wsprnet_only,wsjtx,EM95,4.0,35.5,-81.0,N,35.5,44.484,44.484,D,2,16.0,,
KR4CFI,KR4CFI,True,False,wsprnet_only,wsjtx,EM60xi,6.0,30.3542,-86.0417,N,30.3542,39.889,39.889,D,4,2087.0,,
KR4CID,KR4CID,True,False,wsprnet_only,wsjtx,EM57pa,6.0,37.0208,-88.7083,N,37.0208,46.335,46.335,D,1,1.0,,
KR4CJJ,KR4CJJ,True,False,wsprnet_only,wsjtx,EL96ua,6.0,26.0208,-80.2917,N,26.0208,35.383,35.383,D,1,4.0,,
KR4CON,KR4CON,True,False,wsprnet_only,wsjtx,EM66,4.0,36.5,-87.0,N,36.5,45.813,45.813,C,17,4503.0,,
KR4CSE,KR4CSE,True,False,wsprnet_only,wsjtx,EM70de,6.0,30.1875,-85.7083,N,30.1875,39.72,39.72,A,374,2492662.0,,
KR4CUN,KR4CUN,True,False,wsprnet_only,wsjtx,EM83bw,6.0,33.9375,-83.875,N,33.9375,43.224,43.224,D,1,6.0,,
KR4CWB,KR4CWB,True,False,wsprnet_only,wsjtx,EM84lc,6.0,34.1042,-83.0417,N,34.1042,43.327,43.327,D,3,108.0,,
KR4CWL,KR4CWL,True,False,wsprnet_only,wsjtx,FM05dm,6.0,35.5208,-79.7083,N,35.5208,44.361,44.361,B,40,40781.0,,
KR4DBJ,KR4DBJ,True,False,wsprnet_only,wsjtx,EM56gb,6.0,36.0625,-89.4583,N,36.0625,45.41,45.41,B,166,176410.0,,
KR4DBJ/R,KR4DBJ,True,False,wsprnet_only,wsjtx,EM56ni,6.0,36.3542,-88.875,N,36.3542,45.693,45.693,D,1,29.0,,
KR4DCL,KR4DCL,True,False,wsprnet_only,wsjtx,EM95pc,6.0,35.1042,-80.7083,N,35.1042,44.075,44.075,D,5,56.0,,
KR4DES,KR4DES,True,False,wsprnet_only,wsjtx,EM77qv,6.0,37.8958,-84.625,N,37.8958,47.062,47.062,C,10,1994.0,,
KR4DEV,KR4DEV,True,False,wsprnet_only,wsjtx,EM84hu,6.0,34.8542,-83.375,N,34.8542,44.069,44.069,D,2,804.0,,
KR4DRH,KR4DRH,True,False,wsprnet_only,wsjtx,EM95pj,6.0,35.3958,-80.7083,N,35.3958,44.354,44.354,D,4,71.0,,
KR4DRU,KR4DRU,True,False,wsprnet_only,wsjtx,EM74jw,6.0,34.9375,-85.2083,N,34.9375,44.252,44.252,D,1,14.0,,
KR4DUN,KR4DUN,True,False,wsprnet_only,wsjtx,EM75ww,6.0,35.9375,-84.125,N,35.9375,45.155,45.155,D,2,155.0,,
KR4DVN,KR4DVN,True,False,wsprnet_only,wsjtx,FK42,4.0,12.5,-71.0,N,12.5,20.93,20.93,D,1,8.0,,
KR4DYT,KR4DYT,True,False,wsprnet_only,wsjtx,EM83bi,6.0,33.3542,-83.875,N,33.3542,42.665,42.665,D,3,302.0,,
KR4DZJ,KR4DZJ,True,False,wsprnet_only,wsjtx,EM83gp,6.0,33.6458,-83.4583,N,33.6458,42.917,42.917,C,9,137.0,,
KR4EBE,KR4EBE,True,False,wsprnet_only,wsjtx,EL98qe,6.0,28.1875,-80.625,N,28.1875,37.472,37.472,D,6,568.0,,
KR4ECC,KR4ECC,True,False,wsprnet_only,wsjtx,EM84,4.0,34.5,-83.0,N,34.5,43.703,43.703,C,9,1990.0,,
KR4EGI,KR4EGI,True,False,wsprnet_only,wsjtx,EM86xr,6.0,36.7292,-82.0417,N,36.7292,45.761,45.761,D,6,353.0,,
KR4EII,KR4EII,True,False,wsprnet_only,wsjtx,EM63,4.0,33.5,-87.0,N,33.5,42.93,42.93,D,2,31.0,,
KR4EIL,KR4EIL,True,False,wsprnet_only,wsjtx,EM96ta,6.0,36.0208,-80.375,N,36.0208,44.918,44.918,D,1,5.0,,
KR4EJX,KR4EJX,True,False,wsprnet_only,wsjtx,FM18fr,6.0,38.7292,-77.5417,N,38.7292,47.167,47.167,D,1,6.0,,
KR4EJY,KR4EJY,True,False,wsprnet_only,wsjtx,EL89xd,6.0,29.1458,-82.0417,N,29.1458,38.516,38.516,C,28,12491.0,,
KR4ELA,KR4ELA,True,False,wsprnet_only,wsjtx,EM74tw,6.0,34.9375,-84.375,N,34.9375,44.211,44.211,D,1,239.0,,
KR4ELP,KR4ELP,True,False,wsprnet_only,wsjtx,EM60mj,6.0,30.3958,-86.9583,N,30.3958,39.948,39.948,C,17,1193.0,,
KR4EOD,KR4EOD,True,False,wsprnet_only,wsjtx,FM05ix,6.0,35.9792,-79.2917,N,35.9792,44.751,44.751,D,1,13.0,,
KR4EQW,KR4EQW,True,False,wsprnet_only,wsjtx,FM06ib,6.0,36.0625,-79.2917,N,36.0625,44.831,44.831,C,15,2869.0,,
KR4EWZ,KR4EWZ,True,False,wsprnet_only,wsjtx,EM91ix,6.0,31.9792,-81.2917,N,31.9792,41.147,41.147,C,13,568.0,,
KR4EZM,KR4EZM,True,False,wsprnet_only,wsjtx,EM80bs,6.0,30.7708,-83.875,N,30.7708,40.196,40.196,D,2,1063.0,,
KR4FES,KR4FES,True,False,wsprnet_only,wsjtx,EL88sf,6.0,28.2292,-82.4583,N,28.2292,37.678,37.678,C,14,1683.0,,
KR4FGW,KR4FGW,True,False,wsprnet_only,wsjtx,EM80bn,6.0,30.5625,-83.875,N,30.5625,39.997,39.997,D,1,39.0,,
KR4FHR,KR4FHR,True,False,wsprnet_only,wsjtx,EM73sj,6.0,33.3958,-84.4583,N,33.3958,42.738,42.738,D,1,62.0,,
KR4FQG,KR4FQG,True,False,wsprnet_only,wsjtx,EM64ue,6.0,34.1875,-86.2917,N,34.1875,43.573,43.573,D,1,73.0,,
KR4GFN,KR4GFN,True,False,wsprnet_only,wsjtx,EM86sk,6.0,36.4375,-82.4583,N,36.4375,45.517,45.517,D,4,84.0,,
KR4GPI,KR4GPI,True,False,wsprnet_only,wsjtx,FM08ug,6.0,38.2708,-78.2917,N,38.2708,46.827,46.827,B,136,22359.0,,
KR4GPS,KR4GPS,True,False,wsprnet_only,wsjtx,EM81vi,6.0,31.3542,-82.2083,N,31.3542,40.634,40.634,D,1,1.0,,
KR4GXY,KR4GXY,True,False,wsprnet_only,wsjtx,FM05,4.0,35.5,-79.0,N,35.5,44.253,44.253,D,2,13.0,,
KR4GZV,KR4GZV,True,False,wsprnet_only,wsjtx,EL98kn,6.0,28.5625,-81.125,N,28.5625,37.878,37.878,D,1,18.0,,
KR4HAR,KR4HAR,True,False,wsprnet_only,other,EM95,4.0,35.5,-81.0,N,35.5,44.484,44.484,D,1,6.0,,
KR4HBD,KR4HBD,True,False,wsprnet_only,wsjtx,FM05ot,6.0,35.8125,-78.7917,N,35.8125,44.526,44.526,D,3,224.0,,
KR4HCH,KR4HCH,True,False,wsprnet_only,other,FM05qr,6.0,35.7292,-78.625,N,35.7292,44.424,44.424,C,12,4254.0,,
KR4HFD,KR4HFD,True,False,wsprnet_only,wsjtx,EM74pb,6.0,34.0625,-84.7083,N,34.0625,43.39,43.39,D,1,1694.0,,
KR4HGQ,KR4HGQ,True,False,wsprnet_only,wsjtx,FM18jr,6.0,38.7292,-77.2083,N,38.7292,47.118,47.118,D,6,585.0,,
KR4HKQ,KR4HKQ,True,False,wsprnet_only,wsjtx,EM84,4.0,34.5,-83.0,N,34.5,43.703,43.703,D,4,120.0,,
KR4HKW,KR4HKW,True,False,wsprnet_only,wsjtx,EM73,4.0,33.5,-85.0,N,33.5,42.865,42.865,D,1,3.0,,
KR4HNF,KR4HNF,True,False,wsprnet_only,wsjtx,EL96ur,6.0,26.7292,-80.2917,N,26.7292,36.054,36.054,D,1,586.0,,
KR4HPH,KR4HPH,True,False,wsprnet_only,wsjtx,FM18fm,6.0,38.5208,-77.5417,N,38.5208,46.965,46.965,D,1,66.0,,
KR4HRC,KR4HRC,True,False,wsprnet_only,other,EM66,4.0,36.5,-87.0,N,36.5,45.813,45.813,D,6,85.0,,
KR4HTX,KR4HTX,True,False,wsprnet_only,wsjtx,DM78dw,6.0,38.9375,-105.7083,N,38.9375,46.839,46.839,D,2,235.0,,
KR4HU,KR4HU,True,False,wsprnet_only,wsjtx,EL87se,6.0,27.1875,-82.4583,N,27.1875,36.687,36.687,D,1,3.0,,
KR4HVN,KR4HVN,True,False,wsprnet_only,wsjtx,EM73rx,6.0,33.9792,-84.5417,N,33.9792,43.302,43.302,D,3,199.0,,
KR4IDJ,KR4IDJ,True,False,wsprnet_only,wsjtx,EM66,4.0,36.5,-87.0,N,36.5,45.813,45.813,D,1,10.0,,
KR4IDX,KR4IDX,True,False,wsprnet_only,wsjtx,EL89tq,6.0,29.6875,-82.375,N,29.6875,39.059,39.059,D,4,1013.0,,
KR4IHO,KR4IHO,True,False,wsprnet_only,wsjtx,FM29,4.0,39.5,-75.0,N,39.5,47.515,47.515,D,1,6.0,,
KR4IQW,KR4IQW,True,False,wsprnet_only,wsjtx,EM85mm,6.0,35.5208,-82.9583,N,35.5208,44.677,44.677,C,24,4547.0,,
KR4IQX,KR4IQX,True,False,wsprnet_only,other,FM07fh,6.0,37.3125,-79.5417,N,37.3125,46.063,46.063,D,2,36.0,,
KR4IRP,KR4IRP,True,False,wsprnet_only,wsjtx,EM64,4.0,34.5,-87.0,N,34.5,43.891,43.891,D,6,6780.0,,
KR4IRX,KR4IRX,True,False,wsprnet_only,wsjtx,EM74ra,6.0,34.0208,-84.5417,N,34.0208,43.341,43.341,D,1,24.0,,
KR4IUR,KR4IUR,True,False,wsprnet_only,wsjtx,FM03,4.0,33.5,-79.0,N,33.5,42.336,42.336,D,1,6.0,,
KR4IXC,KR4IXC,True,False,wsprnet_only,wsjtx,FM18,4.0,38.5,-77.0,N,38.5,46.865,46.865,D,2,646.0,,
KR4IZT,KR4IZT,True,False,wsprnet_only,wsjtx,EM66jm,6.0,36.5208,-87.2083,N,36.5208,45.837,45.837,D,1,1.0,,
KR4JBM,KR4JBM,True,False,wsprnet_only,wsjtx,FM08rt,6.0,38.8125,-78.5417,N,38.8125,47.384,47.384,D,5,298.0,,
KR4JNS,KR4JNS,True,False,wsprnet_only,wsjtx,FM05os,6.0,35.7708,-78.7917,N,35.7708,44.486,44.486,D,2,31.0,,
KR4JUK,KR4JUK,True,False,wsprnet_only,wsjtx,EM96ql,6.0,36.4792,-80.625,N,36.4792,45.385,45.385,D,1,11.0,,
KR4KDH,KR4KDH,True,False,wsprnet_only,wsjtx,FM05mx,6.0,35.9792,-78.9583,N,35.9792,44.708,44.708,D,3,42.0,,
KR4KDH/AG,KR4KDH,True,False,wsprnet_only,wsjtx,FM05mx,6.0,35.9792,-78.9583,N,35.9792,44.708,44.708,D,1,892.0,,
KR4KKP,KR4KKP,True,False,wsprnet_only,wsjtx,EM76xd,6.0,36.1458,-84.0417,N,36.1458,45.35,45.35,D,5,2109.0,,
KR4KMS,KR4KMS,True,False,wsprnet_only,wsjtx,FM18hk,6.0,38.4375,-77.375,N,38.4375,46.86,46.86,D,2,16.0,,
KR4KQW,KR4KQW,True,False,wsprnet_only,wsjtx,EM64so,6.0,34.6042,-86.4583,N,34.6042,43.978,43.978,D,1,33.0,,
KR4KRK,KR4KRK,True,False,wsprnet_only,wsjtx,EM96wc,6.0,36.1042,-80.125,N,36.1042,44.97,44.97,D,5,1264.0,,
KR4LHQ,KR4LHQ,True,False,wsprnet_only,wsjtx,FM17,4.0,37.5,-77.0,N,37.5,45.897,45.897,D,3,124.0,,
KR4LO,KR4LO,True,False,wsprnet_only,wsjtx,FM15na,6.0,35.0208,-76.875,N,35.0208,43.486,43.486,C,28,276720.0,,
KR4LUL,KR4LUL,True,False,wsprnet_only,wsjtx,EM74,4.0,34.5,-85.0,N,34.5,43.823,43.823,D,3,383.0,,
KR4MEC,KR4MEC,True,False,wsprnet_only,wsjtx,EM60lt,6.0,30.8125,-87.0417,N,30.8125,40.349,40.349,D,3,1520.0,,
KR4MFR,KR4MFR,True,False,wsprnet_only,wsjtx,EM64pp,6.0,34.6458,-86.7083,N,34.6458,44.024,44.024,D,2,907.0,,
KR4MGA,KR4MGA,True,False,wsprnet_only,wsjtx,EM67ge,6.0,37.1875,-87.4583,N,37.1875,46.483,46.483,D,1,43.0,,
KR4MIQ,KR4MIQ,True,False,wsprnet_only,wsjtx,EM92ww,6.0,32.9375,-80.125,N,32.9375,41.937,41.937,C,13,1264.0,,
KR4ML,KR4ML,True,False,wsprnet_only,wsjtx,CM96an,6.0,36.5625,-121.9583,N,36.5625,41.69,41.69,D,1,8.0,,
KR4MTS,KR4MTS,True,False,wsprnet_only,wsjtx,EL87ps,6.0,27.7708,-82.7083,N,27.7708,37.26,37.26,D,1,17.0,,
KR4MTZ,KR4MTZ,True,False,wsprnet_only,wsjtx,EL98go,6.0,28.6042,-81.4583,N,28.6042,37.95,37.95,D,3,4571.0,,
KR4NJ,KR4NJ,True,False,wsprnet_only,wsjtx,FM05ov,6.0,35.8958,-78.7917,N,35.8958,44.606,44.606,B,32,25948.0,,
KR4PI,KR4PI,True,False,wsprnet_only,wsjtx,EL96bo,6.0,26.6042,-81.875,N,26.6042,36.087,36.087,D,2,2485.0,,
KR4SO,KR4SO,True,False,wsprnet_only,wsjtx,EM50rt,6.0,30.8125,-88.5417,N,30.8125,40.355,40.355,D,1,195.0,,
KR4VJ,KR4VJ,True,False,wsprnet_only,wsjtx,EM66,4.0,36.5,-87.0,N,36.5,45.813,45.813,B,195,518284.0,,
KR4WAS,KR4WAS,True,False,wsprnet_only,wsjtx,FM18fv,6.0,38.8958,-77.5417,N,38.8958,47.328,47.328,D,4,366.0,,
KR5EEE,KR5EEE,True,False,wsprnet_only,other,EM12sw,6.0,32.9375,-96.4583,N,32.9375,42.031,42.031,D,4,3378.0,,
KR5M,KR5M,True,False,wsprnet_only,wsjtx,EM20,4.0,30.5,-95.0,N,30.5,39.765,39.765,D,1,46.0,,
KR6A,KR6A,True,False,wsprnet_only,wsjtx,CM87tr,6.0,37.7292,-122.375,N,37.7292,42.759,42.759,D,1,12.0,,
KR6LA,KR6LA,True,False,wsprnet_only,wsjtx,CN90ao,6.0,40.6042,-121.9583,N,40.6042,45.667,45.667,A,227,49878.0,,
KR6Q,KR6Q,True,False,wsprnet_only,wsjtx,CM98gq,6.0,38.6875,-121.4583,N,38.6875,43.876,43.876,D,1,13.0,,
KR7H,KR7H,True,False,wsprnet_only,wsjtx,CN85qm,6.0,45.5208,-122.625,N,45.5208,50.378,50.378,C,7,1991.0,,
KR7KAR,KR7KAR,True,False,wsprnet_only,wsjtx,CN85ju,6.0,45.8542,-123.2083,N,45.8542,50.592,50.592,D,1,14.0,,
KR8MER,KR8MER,True,False,wsprnet_only,other,EN71xa,6.0,41.0208,-84.0417,N,41.0208,50.032,50.032,C,13,2495.0,,
KR8T,KR8T,True,False,wsprnet_only,wsjtx,EN72gu,6.0,42.8542,-85.4583,N,42.8542,51.869,51.869,D,1,20.0,,
KR8X,KR8X,True,False,wsprnet_only,wsjtx,EM13ne,6.0,33.1875,-96.875,N,33.1875,42.239,42.239,C,21,34063.0,,
KR8Z,KR8Z,True,False,wsprnet_only,wsjtx,EM99ef,6.0,39.2292,-81.625,N,39.2292,48.126,48.126,D,3,457.0,,
KR9U,KR9U,True,False,wsprnet_only,wsjtx,EN71ke,6.0,41.1875,-85.125,N,41.1875,50.251,50.251,D,1,200.0,,
KRSEPRZ,KRSEPRZ,True,False,wsprnet_only,other,KO00xb,6.0,50.0625,21.9583,N,50.0625,45.77,45.77,D,3,376.0,,
KS0MIK,KS0MIK,True,False,wsprnet_only,wsjtx,EM17,4.0,37.5,-97.0,N,37.5,46.443,46.443,D,4,291.0,,
KS0TRADE,KS0TRADE,True,False,wsprnet_only,kiwisdr,KO11if,6.0,51.2292,22.7083,N,51.2292,47.115,47.115,A,237,925337.0,,
KS1I,KS1I,True,False,wsprnet_only,wsjtx,FN31wl,6.0,41.4792,-72.125,N,41.4792,48.931,48.931,C,10,6602.0,,
KS4DOW,KS4DOW,True,False,wsprnet_only,wsjtx,FM05ox,6.0,35.9792,-78.7917,N,35.9792,44.686,44.686,D,1,5.0,,
KS4K,KS4K,True,False,wsprnet_only,other,EM91,4.0,31.5,-81.0,N,31.5,40.661,40.661,D,1,43.0,,
KS5KY,KS5KY,True,False,wsprnet_only,wsjtx,EM67rc,6.0,37.1042,-86.5417,N,37.1042,46.381,46.381,C,14,45209.0,,
KS5Z,KS5Z,True,False,wsprnet_only,wsjtx,DM93ao,6.0,33.6042,-101.9583,N,33.6042,42.088,42.088,D,1,150.0,,
KS6T,KS6T,True,False,wsprnet_only,other,DM79pb,6.0,39.0625,-104.7083,N,39.0625,47.103,47.103,D,1,5.0,,
KS7WY,KS7WY,True,False,wsprnet_only,other,DN43pi,6.0,43.3542,-110.7083,N,43.3542,50.414,50.414,D,1,19.0,,
KS9A,KS9A,True,False,wsprnet_only,wsjtx,EN40xn,6.0,40.5625,-90.0417,N,40.5625,49.741,49.741,B,166,88995.0,,
KSOCBM,KSOCBM,True,False,wsprnet_only,wsjtx,EM29pb,6.0,39.0625,-94.7083,N,39.0625,48.128,48.128,D,1,18.0,,
KT0AD,KT0AD,True,False,wsprnet_only,wsjtx,EN34lx,6.0,44.9792,-93.0417,N,44.9792,53.925,53.925,D,1,14.0,,
KT0N,KT0N,True,False,wsprnet_only,wsjtx,DN70lm,6.0,40.5208,-105.0417,N,40.5208,48.49,48.49,B,37,2372.0,,
KT0Y,KT0Y,True,False,wsprnet_only,wsjtx,EN25eh,6.0,45.3125,-95.625,N,45.3125,54.118,54.118,D,1,45.0,,
KT2KT,KT2KT,True,False,wsprnet_only,wsjtx,DM05jj,6.0,35.3958,-119.2083,N,35.3958,41.051,41.051,C,7,16516.0,,
KT3H,KT3H,True,False,wsprnet_only,wsjtx,FM29iw,6.0,39.9375,-75.2917,N,39.9375,47.991,47.991,D,2,2134.0,,
KT3R,KT3R,True,False,wsprnet_only,wsjtx,EN12ms,6.0,42.7708,-96.9583,N,42.7708,51.569,51.569,D,3,298.0,,
KT3T,KT3T,True,False,wsprnet_only,wsjtx,EL97ho,6.0,27.6042,-81.375,N,27.6042,36.992,36.992,D,3,1553.0,,
KT4BCS,KT4BCS,True,False,wsprnet_only,wsjtx,EM85nl,6.0,35.4792,-82.875,N,35.4792,44.631,44.631,C,7,1895.0,,
KT4CKN,KT4CKN,True,False,wsprnet_only,wsjtx,FM18ks,6.0,38.7708,-77.125,N,38.7708,47.146,47.146,D,2,19.0,,
KT4EM,KT4EM,True,False,wsprnet_only,wsjtx,FM05,4.0,35.5,-79.0,N,35.5,44.253,44.253,D,1,80.0,,
KT4KB,KT4KB,True,False,wsprnet_only,wsjtx,EM33fj,6.0,33.3958,-93.5417,N,33.3958,42.692,42.692,D,2,26.0,,
KT4MJM,KT4MJM,True,False,wsprnet_only,wsjtx,EM75wv,6.0,35.8958,-84.125,N,35.8958,45.115,45.115,D,6,3997.0,,
KT4RS,KT4RS,True,False,wsprnet_only,kiwisdr,EM96ij,6.0,36.3958,-81.2917,N,36.3958,45.372,45.372,C,11,519.0,,
KT4WG,KT4WG,True,False,wsprnet_only,wsjtx,EL99,4.0,29.5,-81.0,N,29.5,38.757,38.757,D,3,946.0,,
KT4XN,KT4XN,True,False,wsprnet_only,wsjtx,EM73,4.0,33.5,-85.0,N,33.5,42.865,42.865,D,1,2176.0,,
KT5DC,KT5DC,True,False,wsprnet_only,wsjtx,EM00tn,6.0,30.5625,-98.375,N,30.5625,39.508,39.508,D,1,126.0,,
KT5E,KT5E,True,False,wsprnet_only,other,EM13do,6.0,33.6042,-97.7083,N,33.6042,42.569,42.569,C,12,675.0,,
KT6DIB,KT6DIB,True,False,wsprnet_only,wsjtx,CM98ua,6.0,38.0208,-120.2917,N,38.0208,43.44,43.44,D,1,15.0,,
KT8O,KT8O,True,False,wsprnet_only,wsjtx,EN71,4.0,41.5,-85.0,N,41.5,50.545,50.545,D,2,76.0,,
KT8Q,KT8Q,True,False,wsprnet_only,wsjtx,EN80,4.0,40.5,-83.0,N,40.5,49.462,49.462,C,9,1320.0,,
KT8Z,KT8Z,True,False,wsprnet_only,wsjtx,EN90,4.0,40.5,-81.0,N,40.5,49.291,49.291,D,1,51.0,,
KU3R,KU3R,True,False,wsprnet_only,wsjtx,FN20vx,6.0,40.9792,-74.2083,N,40.9792,48.825,48.825,C,10,18451.0,,
KU3TEK,KU3TEK,True,False,wsprnet_only,wsjtx,FN20od,6.0,40.1458,-74.7917,N,40.1458,48.11,48.11,D,2,344.0,,
KU4A,KU4A,True,False,wsprnet_only,wsjtx,EM78,4.0,38.5,-85.0,N,38.5,47.662,47.662,A,199,314049.0,,
KU4BY,KU4BY,True,False,wsprnet_only,kiwisdr,FM16vf,6.0,36.2292,-76.2083,N,36.2292,44.542,44.542,A,384,895749.0,,
KU4GZ,KU4GZ,True,False,wsprnet_only,wsjtx,EM85ac,6.0,35.1042,-83.9583,N,35.1042,44.346,44.346,C,13,264.0,,
KU4HO,KU4HO,True,False,wsprnet_only,wsjtx,FM16xs,6.0,36.7708,-76.0417,N,36.7708,45.039,45.039,C,22,1858.0,,
KU4PY,KU4PY,True,False,wsprnet_only,wsjtx,EM62wj,6.0,32.3958,-86.125,N,32.3958,41.849,41.849,C,7,9245.0,,
KU4SD,KU4SD,True,False,wsprnet_only,kiwisdr,EM84ga,6.0,34.0208,-83.4583,N,34.0208,43.276,43.276,C,7,136.0,,
KU4XR,KU4XR,True,False,wsprnet_only,wsjtx,EM75xr,6.0,35.7292,-84.0417,N,35.7292,44.95,44.95,D,6,1997.0,,
KU5MC,KU5MC,True,False,wsprnet_only,other,EN25wo,6.0,45.6042,-94.125,N,45.6042,54.481,54.481,D,2,65.0,,
KU7Z,KU7Z,True,False,wsprnet_only,wsjtx,DN41af,6.0,41.2292,-111.9583,N,41.2292,48.113,48.113,B,100,33106.0,,
KU8RLY,KU8RLY,True,False,wsprnet_only,other,EN82,4.0,42.5,-83.0,N,42.5,51.387,51.387,D,3,210.0,,
KU9Z,KU9Z,True,False,wsprnet_only,other,EN62da,6.0,42.0208,-87.7083,N,42.0208,51.135,51.135,A,304,88707.0,,
KV0S,KV0S,True,True,both,wsprdaemon,EM38tv,6.0,38.8958,-92.375,N,38.8958,48.08,48.08,A,388,9066403.0,8770001.0,0.9999
KV1E,KV1E,True,False,wsprnet_only,wsjtx,EN41lk,6.0,41.4375,-91.0417,N,41.4375,50.57,50.57,C,11,3720.0,,
KV2C,KV2C,True,False,wsprnet_only,wsjtx,FM16vu,6.0,36.8542,-76.2083,N,36.8542,45.147,45.147,D,2,45.0,,
KV2P,KV2P,True,False,wsprnet_only,wsjtx,FN12,4.0,42.5,-77.0,N,42.5,50.752,50.752,C,12,30747.0,,
KV3Q,KV3Q,True,False,wsprnet_only,other,FN10,4.0,40.5,-77.0,N,40.5,48.806,48.806,D,3,103.0,,
KV4AN,KV4AN,True,False,wsprnet_only,wsjtx,EM64pw,6.0,34.9375,-86.7083,N,34.9375,44.304,44.304,D,2,7.0,,
KV4BG,KV4BG,True,False,wsprnet_only,wsjtx,EM73tw,6.0,33.9375,-84.375,N,33.9375,43.253,43.253,D,3,1184.0,,
KV4CW,KV4CW,True,False,wsprnet_only,kiwisdr,EM96we,6.0,36.1875,-80.125,N,36.1875,45.05,45.05,B,158,919056.0,,
KV4LP,KV4LP,True,False,wsprnet_only,wsjtx,EL95ux,6.0,25.9792,-80.2917,N,25.9792,35.344,35.344,C,9,5554.0,,
KV4R,KV4R,True,False,wsprnet_only,wsjtx,FM18jr,6.0,38.7292,-77.2083,N,38.7292,47.118,47.118,D,1,328.0,,
KV4TT,KV4TT,True,False,wsprnet_only,other,FM03pt,6.0,33.8125,-78.7083,N,33.8125,42.597,42.597,A,276,4814037.0,,
KV4UR,KV4UR,True,False,wsprnet_only,wsjtx,EM73tu,6.0,33.8542,-84.375,N,33.8542,43.173,43.173,C,7,19626.0,,
KV4XY,KV4XY,True,False,wsprnet_only,wsjtx,EM75vu,6.0,35.8542,-84.2083,N,35.8542,45.08,45.08,D,2,292.0,,
KV5R,KV5R,True,False,wsprnet_only,wsjtx,EM02wt,6.0,32.8125,-98.125,N,32.8125,41.75,41.75,D,1,281.0,,
KV5W,KV5W,True,False,wsprnet_only,wsjtx,EM22ih,6.0,32.3125,-95.2917,N,32.3125,41.516,41.516,D,5,3361.0,,
KW0KW,KW0KW,True,False,wsprnet_only,wsjtx,EM48sn,6.0,38.5625,-90.4583,N,38.5625,47.808,47.808,D,1,2.0,,
KW0MSP,KW0MSP,True,False,wsprnet_only,wsjtx,EN34,4.0,44.5,-93.0,N,44.5,53.465,53.465,D,1,15.0,,
KW0X,KW0X,True,False,wsprnet_only,wsjtx,EM64oq,6.0,34.6875,-86.7917,N,34.6875,44.066,44.066,D,2,327.0,,
KW1ND,KW1ND,True,False,wsprnet_only,wsjtx,EM75wx,6.0,35.9792,-84.125,N,35.9792,45.195,45.195,D,5,3596.0,,
KW2A,KW2A,True,False,wsprnet_only,wsjtx,FM18,4.0,38.5,-77.0,N,38.5,46.865,46.865,D,1,109.0,,
KW2AIR,KW2AIR,True,False,wsprnet_only,wsjtx,FN13ff,6.0,43.2292,-77.5417,N,43.2292,51.536,51.536,C,8,6490.0,,
KW2E,KW2E,True,False,wsprnet_only,wsjtx,EM74hf,6.0,34.2292,-85.375,N,34.2292,43.58,43.58,D,1,1.0,,
KW3Z,KW3Z,True,False,wsprnet_only,wsjtx,FM28ep,6.0,38.6458,-75.625,N,38.6458,46.788,46.788,C,7,6470.0,,
KW4CQ,KW4CQ,True,False,wsprnet_only,wsjtx,FM17fl,6.0,37.4792,-77.5417,N,37.4792,45.958,45.958,D,1,3.0,,
KW4KD,KW4KD,True,False,wsprnet_only,wsjtx,EM75jc,6.0,35.1042,-85.2083,N,35.1042,44.412,44.412,D,1,18.0,,
KW4TN,KW4TN,True,False,wsprnet_only,wsjtx,EM75vu,6.0,35.8542,-84.2083,N,35.8542,45.08,45.08,A,364,1266711.0,,
